player_id,elo_final,elo_start,elo_peak,elo_peak_date,first_match_date,last_match_date,matches_played
202589,1536.9396735384735,1500,1565.6631951100942,1968-11-11,1968-11-11,1968-11-11,2
209817,1434.3368048899058,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
209816,1414.993382188876,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
100282,1840.1361550978545,1500,2366.8339005305174,1978-01-04,1968-11-11,1992-09-14,1243
148456,1497.550896106244,1500,1550.9037265742984,1968-11-11,1968-11-11,1968-11-11,2
147369,1432.580804357258,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
202534,1519.6451298196635,1500,1565.6631951100942,1968-11-11,1968-11-11,1968-11-11,2
148455,1434.3368048899058,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
109911,1432.1182019482499,1500,1500.0,1968-11-11,1968-11-11,1972-10-23,4
146467,1524.3707728477098,1500,1565.6631951100942,1968-11-11,1968-11-11,1968-11-11,2
106468,1461.8647488092454,1500,1500.0,1968-11-11,1968-11-11,1976-10-18,9
145999,1496.5462888743023,1500,1565.6631951100942,1968-11-11,1968-11-11,1968-11-11,2
147368,1434.3368048899058,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
110327,1480.35220439776,1500,1616.6675440891731,1969-05-04,1968-11-11,1970-10-03,6
148063,1434.3368048899058,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
209732,1561.6985361577208,1500,1582.0828360639705,1972-10-23,1968-11-11,1972-10-23,5
107456,1418.636756107955,1500,1576.1318265510695,1974-10-14,1968-11-11,1977-04-11,21
146416,1552.1825826755862,1500,1565.6631951100942,1968-11-11,1968-11-11,1968-11-11,2
145990,1434.3368048899058,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
113169,1499.4030933908903,1500,1565.6631951100942,1968-11-11,1968-11-11,1968-11-11,2
146629,1434.3368048899058,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
148457,1438.5508063894724,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
114603,1545.6925190005963,1500,1565.950151888616,1968-11-11,1968-11-11,1968-11-11,2
100122,1655.0972683919006,1500,1820.8715758443273,1976-06-14,1968-11-11,1977-06-06,137
115164,1466.5649970657735,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
209812,1487.462227251812,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
209813,1481.9538211859278,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
202607,1485.8950896135216,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
210766,1491.7753003873097,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
110802,1527.6862333423126,1500,1527.6862333423126,1971-03-20,1968-11-11,1971-03-20,3
110414,1372.0962367632517,1500,1500.0,1968-11-11,1968-11-11,1972-12-01,3
202598,1463.9785836017602,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
202588,1438.2841561449832,1500,1500.0,1968-11-11,1968-11-11,1971-12-01,4
100317,1585.0777434360189,1500,1727.4348624567403,1972-06-17,1968-11-11,1976-06-21,67
206946,1431.602450535754,1500,1500.0,1968-11-11,1968-11-11,1968-11-11,1
125578,1395.435959497251,1500,1500.0,1968-11-11,1968-11-11,1975-11-10,12
208956,1414.6255036011084,1500,1500.0,1968-11-11,1968-11-11,1970-11-08,2
100227,1454.5894177471716,1500,1659.1144011026925,1969-12-01,1968-11-23,1981-11-23,143
100219,1685.7323382933982,1500,1955.3080891719176,1975-10-19,1968-11-23,1981-01-05,496
211039,1408.1108784148407,1500,1568.8497582664,1968-12-09,1968-11-23,1971-12-06,6
112416,1480.5822261560893,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
202883,1439.5513228389157,1500,1500.0,1968-11-23,1968-11-23,1969-12-01,3
112415,1449.877716830136,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
112494,1586.3019204116506,1500,1586.3019204116506,1968-11-23,1968-11-23,1968-11-23,3
209783,1309.7080466035036,1500,1500.0,1968-11-23,1968-11-23,1980-01-07,7
112291,1441.3954175891827,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
211041,1424.5031504907938,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
201518,1430.8734853190845,1500,1505.0396123884304,1972-01-17,1968-11-23,1973-11-19,5
110349,1478.558824268176,1500,1565.6631951100942,1968-11-23,1968-11-23,1969-01-20,6
211040,1361.9555653980929,1500,1500.0,1968-11-23,1968-11-23,1971-12-06,2
100225,1562.8930937818016,1500,1644.8085550049118,1972-12-11,1968-11-23,1975-03-24,60
210806,1324.2176029393986,1500,1500.0,1968-11-23,1968-11-23,1968-12-30,3
109150,1422.0725382885757,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
211037,1382.1048499352703,1500,1500.0,1968-11-23,1968-11-23,1971-12-06,2
100223,1523.612297598713,1500,1667.8258643363,1973-08-29,1968-11-23,1983-07-18,150
112405,1421.794314612369,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
112389,1423.9256643819917,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
112403,1478.3893545918893,1500,1500.0,1968-11-23,1968-11-23,1968-11-23,1
112410,1563.2998848528475,1500,1589.6380474073806,1970-12-19,1968-11-23,1970-12-19,4
211083,1385.811609776286,1500,1500.0,1968-12-09,1968-12-09,1973-06-04,2
143672,1502.785312841282,1500,1502.785312841282,1972-01-17,1968-12-09,1972-01-17,9
110370,1487.4350745195827,1500,1594.6479627939416,1971-12-06,1968-12-09,1972-12-03,8
211082,1416.16306388715,1500,1500.0,1968-12-09,1968-12-09,1968-12-09,1
211081,1456.6398827916403,1500,1500.0,1968-12-09,1968-12-09,1969-12-01,3
211080,1447.63411698273,1500,1500.0,1968-12-09,1968-12-09,1968-12-09,1
109927,1492.0838813650328,1500,1629.2959033695106,1970-07-27,1968-12-27,1971-09-20,25
210799,1513.0507283719737,1500,1568.4170536880715,1968-12-30,1968-12-30,1968-12-30,2
112448,1435.2095795894302,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
210800,1430.7715841840768,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
202878,1360.4157101229553,1500,1500.0,1968-12-30,1968-12-30,1970-12-19,3
210801,1432.3114741666411,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
112451,1520.4768974543556,1500,1565.6631951100942,1968-12-30,1968-12-30,1968-12-30,2
210802,1434.3368048899058,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
112344,1499.0859050711301,1500,1526.0839673707965,1968-12-30,1968-12-30,1968-12-30,2
210798,1486.8160372141435,1500,1530.7768221324202,1968-12-30,1968-12-30,1968-12-30,3
142805,1422.0725382885757,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209556,1424.7339265438457,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209555,1473.6624371742714,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
112318,1514.7367083965278,1500,1553.3989285087641,1968-12-30,1968-12-30,1968-12-30,2
209539,1468.1312675356276,1500,1565.6631951100942,1968-12-30,1968-12-30,1972-12-11,3
209544,1506.7834088358159,1500,1506.7834088358159,1968-12-30,1968-12-30,1968-12-30,2
209553,1433.8081859321767,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209541,1533.1200230646934,1500,1565.6631951100942,1968-12-30,1968-12-30,1968-12-30,2
209552,1434.3368048899058,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209543,1500.5316232350635,1500,1565.6631951100942,1968-12-30,1968-12-30,1968-12-30,2
209551,1434.3368048899058,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
211795,1427.4281182222114,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
112390,1554.3959141665177,1500,1565.6631951100942,1968-12-30,1968-12-30,1968-12-30,2
209550,1434.3368048899058,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209549,1422.0725382885757,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209545,1540.6839238186442,1500,1565.6631951100942,1968-12-30,1968-12-30,1968-12-30,2
209548,1434.3368048899058,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209547,1476.7145537570777,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
209714,1440.3682699702563,1500,1500.0,1968-12-30,1968-12-30,1971-01-23,2
100014,1493.7874095491727,1500,1557.7431099560154,1968-12-30,1968-12-30,1974-12-21,6
112992,1586.9690509288025,1500,1628.5914910576453,1970-04-10,1968-12-30,1970-04-17,7
211794,1427.1331057119646,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
210805,1394.1818113056183,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,2
209538,1333.6752558090996,1500,1500.0,1968-12-30,1968-12-30,1971-01-23,6
211796,1426.1128426967389,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
108525,1566.7965821818682,1500,1599.278386549054,1974-10-21,1968-12-30,1975-12-26,40
107326,1435.5156522261923,1500,1591.1805021655168,1971-03-29,1968-12-30,1981-10-05,9
111135,1493.913643535645,1500,1577.5582160996635,1971-01-18,1968-12-30,1974-12-21,46
209537,1373.8408056772341,1500,1500.0,1968-12-30,1968-12-30,1970-11-09,3
100285,1707.4577448053685,1500,1920.6327718195732,1980-10-13,1968-12-30,1984-10-15,258
211793,1480.1706637688144,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
211792,1490.4926847019904,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
210804,1411.4346628460971,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
210803,1431.3179783921896,1500,1500.0,1968-12-30,1968-12-30,1968-12-30,1
112371,1495.4321078209052,1500,1500.0,1969-01-06,1969-01-06,1969-01-06,1
100740,1537.8272213742946,1500,1831.4039455969114,1984-08-20,1969-01-29,1990-08-13,110
116770,1418.6090657327181,1500,1500.0,1969-02-10,1969-02-10,1972-07-12,3
211108,1464.9021953295098,1500,1500.0,1969-02-17,1969-02-17,1969-02-17,1
209797,1411.0243485815379,1500,1500.0,1969-02-24,1969-02-24,1972-12-13,3
211162,1470.2730811149731,1500,1500.0,1969-02-24,1969-02-24,1970-04-06,2
112620,1421.2993855682696,1500,1500.0,1969-02-24,1969-02-24,1969-02-24,1
125625,1442.0811327885,1500,1522.2388224570866,1969-05-03,1969-02-24,1973-12-12,6
211169,1428.3312517935842,1500,1500.0,1969-02-24,1969-02-24,1970-03-23,2
125707,1422.0725382885757,1500,1500.0,1969-03-01,1969-03-01,1969-03-01,1
211150,1465.3908933836474,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
211154,1369.0176183926867,1500,1500.0,1969-03-17,1969-03-17,1971-04-05,3
211148,1478.601126852529,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
211149,1457.404747265946,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
211153,1539.3570086879322,1500,1608.2998424561704,1969-03-17,1969-03-17,1970-04-06,3
211152,1456.8403241538635,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
211151,1463.507810232155,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
211155,1473.2566417423402,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
209607,1494.5813058955257,1500,1500.0,1969-03-17,1969-03-17,1971-04-05,5
211156,1476.131024056997,1500,1500.0,1969-03-17,1969-03-17,1969-03-17,1
110993,1678.515865644456,1500,1678.515865644456,1969-05-10,1969-03-25,1969-05-10,3
110995,1432.836443842768,1500,1500.0,1969-03-25,1969-03-25,1969-03-25,1
106510,1529.5759734961023,1500,1722.0083381947895,1974-05-03,1969-03-28,1981-10-05,27
125650,1334.7026119722798,1500,1500.0,1969-03-28,1969-03-28,1974-08-23,3
111052,1319.3798600232074,1500,1500.0,1969-03-28,1969-03-28,1974-08-23,8
117236,1345.9110533757303,1500,1570.5228271077196,1969-03-28,1969-03-28,1973-10-21,8
109881,1546.1862224024362,1500,1560.6676493753623,1981-03-06,1969-03-28,1981-03-06,39
110933,1620.2745576320233,1500,1621.674218374837,1971-04-30,1969-03-28,1973-04-20,9
125651,1434.3368048899058,1500,1500.0,1969-03-28,1969-03-28,1969-03-28,1
211146,1417.8372417588823,1500,1500.0,1969-03-31,1969-03-31,1971-03-28,3
109785,1425.1155708873762,1500,1500.0,1969-03-31,1969-03-31,1973-07-23,2
211147,1413.7467704990295,1500,1500.0,1969-03-31,1969-03-31,1969-03-31,1
211105,1377.2060371570892,1500,1500.0,1969-04-02,1969-04-02,1970-04-06,2
211094,1470.1404533843483,1500,1565.6631951100942,1969-04-02,1969-04-02,1969-04-02,2
211106,1434.3368048899058,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211095,1467.590312975198,1500,1565.6631951100942,1969-04-02,1969-04-02,1970-04-06,3
211107,1434.3368048899058,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
209726,1510.6818950066508,1500,1510.6818950066508,1971-04-14,1969-04-02,1971-04-14,4
211097,1420.256374587779,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211098,1464.5359739559017,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211096,1477.0439035197908,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211093,1450.988242446247,1500,1529.2297466924906,1969-04-02,1969-04-02,1970-04-06,3
211099,1414.2232194616574,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
112613,1460.6694934490456,1500,1565.6631951100942,1969-04-02,1969-04-02,1971-04-05,5
107353,1379.0533271579031,1500,1500.0,1969-04-02,1969-04-02,1978-09-18,6
211104,1439.6436880187564,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211100,1419.4542720206675,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211101,1460.900208055163,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
114777,1427.0784037065816,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211103,1411.7918907887617,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
211102,1458.7148950766614,1500,1500.0,1969-04-02,1969-04-02,1969-04-02,1
117339,1465.9017895376542,1500,1545.9017671055935,1969-04-04,1969-04-04,1969-04-04,2
111091,1437.697506930964,1500,1565.6631951100942,1969-04-04,1969-04-04,1974-11-29,15
111041,1490.431961059587,1500,1514.3367824578454,1969-04-04,1969-04-04,1971-05-08,3
209438,1495.397234733711,1500,1509.2940343596617,1972-04-08,1969-04-04,1972-04-08,4
110018,1705.539294102425,1500,1723.7661598315183,1970-08-02,1969-04-04,1970-08-02,23
117302,1542.8111422037243,1500,1565.6631951100942,1969-04-04,1969-04-04,1969-04-04,2
209564,1434.3368048899058,1500,1500.0,1969-04-04,1969-04-04,1969-04-04,1
100082,1519.7967381886056,1500,1676.9751051297517,1975-02-24,1969-04-04,1975-08-27,58
109912,1556.9374239134502,1500,1614.3786950878991,1973-06-25,1969-04-04,1973-07-09,12
209562,1446.030082858997,1500,1500.0,1969-04-04,1969-04-04,1969-04-04,1
209566,1443.9597115163906,1500,1500.0,1969-04-04,1969-04-04,1969-04-04,1
100289,1703.5666307390977,1500,1870.080352302723,1978-02-12,1969-04-04,1980-08-26,261
209571,1416.4267198985435,1500,1500.0,1969-04-04,1969-04-04,1969-04-04,1
209565,1482.8111435002813,1500,1500.0,1969-04-04,1969-04-04,1969-04-04,1
110113,1377.7217519847359,1500,1500.0,1969-04-04,1969-04-04,1977-11-28,4
100237,1470.4580600229567,1500,1605.5201260589254,1971-03-29,1969-04-04,1975-11-17,32
209568,1454.4952659604303,1500,1500.0,1969-04-04,1969-04-04,1969-04-04,1
114611,1425.3976445830874,1500,1500.0,1969-04-14,1969-04-14,1969-04-14,1
209575,1426.907918119131,1500,1500.0,1969-04-14,1969-04-14,1971-03-29,2
209572,1424.7283304319842,1500,1500.0,1969-04-14,1969-04-14,1969-04-14,1
105914,1776.8362760652728,1500,1776.8362760652728,1969-04-28,1969-04-14,1969-04-28,6
209574,1455.2863233639746,1500,1500.0,1969-04-14,1969-04-14,1971-03-29,3
209427,1501.0841152465118,1500,1605.341118781375,1970-06-08,1969-04-14,1972-04-08,12
114605,1489.3693622135502,1500,1500.0,1969-04-14,1969-04-14,1971-03-29,4
109832,1505.961529789774,1500,1565.6631951100942,1969-04-14,1969-04-14,1976-08-25,5
209578,1434.3368048899058,1500,1500.0,1969-04-14,1969-04-14,1969-04-14,1
209576,1427.6679296922534,1500,1500.0,1969-04-14,1969-04-14,1969-04-14,1
110007,1436.2311533282502,1500,1500.0,1969-04-15,1969-04-15,1969-05-12,3
110124,1429.5434345926367,1500,1500.0,1969-04-15,1969-04-15,1970-04-13,2
100034,1716.1472316558047,1500,1990.9123956871856,1970-08-14,1969-04-15,1974-10-28,105
110130,1441.9075710196885,1500,1562.5155716260842,1969-04-15,1969-04-15,1969-12-01,5
110189,1440.3326177796748,1500,1500.0,1969-04-15,1969-04-15,1969-04-15,1
110190,1420.0003171610354,1500,1500.0,1969-04-15,1969-04-15,1969-05-21,2
211142,1452.7071402275756,1500,1500.0,1969-04-21,1969-04-21,1969-04-21,1
211140,1459.5694449919404,1500,1500.0,1969-04-21,1969-04-21,1969-04-21,1
211141,1472.4239686045073,1500,1500.0,1969-04-21,1969-04-21,1969-04-21,1
211139,1445.2433368916859,1500,1500.0,1969-04-21,1969-04-21,1969-04-21,1
110955,1416.282696529676,1500,1500.0,1969-05-09,1969-05-09,1969-05-09,2
110965,1476.1738618986187,1500,1527.8995774445452,1969-07-21,1969-05-09,1970-05-22,4
110805,1439.352403901521,1500,1500.0,1969-05-09,1969-05-09,1973-04-13,3
110804,1249.869230310781,1500,1500.0,1969-05-09,1969-05-09,1972-05-05,6
111013,1361.1447163387816,1500,1500.0,1969-05-09,1969-05-09,1971-05-01,2
125690,1214.766645049672,1500,1500.0,1969-05-09,1969-05-09,1973-12-28,8
110957,1573.7931847100363,1500,1644.364463087404,1972-05-05,1969-05-09,1973-07-09,21
110008,1410.9719586153626,1500,1500.0,1969-05-12,1969-05-12,1970-10-03,3
100187,1552.5524669427818,1500,1636.561676849076,1972-06-05,1969-05-12,1976-11-15,30
100336,1560.1118990927266,1500,1695.2418363256822,1981-05-11,1969-05-12,1982-05-24,46
209716,1536.3484301110398,1500,1577.6443041368923,1971-04-05,1969-05-19,1971-05-24,7
211128,1555.6193660569281,1500,1555.6193660569281,1969-07-14,1969-05-19,1969-07-14,4
211168,1412.6149737880662,1500,1500.0,1969-05-19,1969-05-19,1969-05-19,1
211165,1445.5329175878844,1500,1500.0,1969-05-19,1969-05-19,1969-05-19,1
211167,1464.6661192429513,1500,1500.0,1969-05-19,1969-05-19,1969-05-19,1
211166,1415.6726992678387,1500,1500.0,1969-05-19,1969-05-19,1969-05-19,1
209751,1417.1015926842238,1500,1500.0,1969-05-19,1969-05-19,1971-05-24,2
211164,1453.712580008405,1500,1500.0,1969-05-19,1969-05-19,1969-05-19,1
211163,1437.689816702473,1500,1500.0,1969-05-19,1969-05-19,1969-05-19,1
110111,1442.724800300127,1500,1500.0,1969-05-21,1969-05-21,1972-04-24,2
111081,1465.9983439979844,1500,1500.0,1969-05-23,1969-05-23,1969-05-23,1
110166,1687.1965665082657,1500,1687.1965665082657,1977-11-28,1969-05-28,1977-11-28,22
110182,1493.0999396728348,1500,1500.0,1969-05-28,1969-05-28,1969-05-28,1
106564,1449.093577507742,1500,1500.0,1969-05-28,1969-05-28,1969-05-28,1
110186,1494.7538410246277,1500,1500.0,1969-05-28,1969-05-28,1969-08-11,3
110183,1473.6232155879866,1500,1500.0,1969-05-28,1969-05-28,1969-05-28,1
202781,1497.0404702383391,1500,1572.193447378328,1969-06-09,1969-06-09,1969-06-09,2
211161,1423.9315355633562,1500,1500.0,1969-06-09,1969-06-09,1969-06-09,1
114621,1428.4506515904695,1500,1500.0,1969-06-09,1969-06-09,1969-06-09,1
211159,1478.5920965826278,1500,1500.0,1969-06-09,1969-06-09,1969-06-09,1
211160,1462.3183721218409,1500,1500.0,1969-06-09,1969-06-09,1969-06-09,1
211158,1439.321656564801,1500,1500.0,1969-06-09,1969-06-09,1969-06-09,1
202870,1503.6117569327262,1500,1566.116769520633,1969-06-09,1969-06-09,1969-06-09,2
112457,1360.1441983429138,1500,1500.0,1969-06-09,1969-06-09,1974-12-02,3
100063,1625.6970820053805,1500,1639.410039654496,1973-08-13,1969-06-23,1974-08-12,56
207077,1512.0004236358855,1500,1565.7605022409625,1971-07-05,1969-07-07,1973-07-09,6
209588,1424.9983681414349,1500,1500.0,1969-07-07,1969-07-07,1970-07-06,2
209589,1355.4256984303224,1500,1500.0,1969-07-07,1969-07-07,1972-07-10,2
110197,1327.8446099337523,1500,1500.0,1969-07-07,1969-07-07,1977-04-22,11
209587,1429.3699874734448,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209586,1412.5155475002955,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209585,1479.3366256118225,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209594,1421.5018779450968,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209593,1474.0640238947517,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209592,1349.1815700298432,1500,1500.0,1969-07-07,1969-07-07,1973-07-09,6
209591,1481.5186820216802,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209590,1326.8489211122087,1500,1500.0,1969-07-07,1969-07-07,1973-07-09,4
209584,1470.2736646011056,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
112315,1471.7168468293764,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209582,1483.0959579007513,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
209580,1524.1030453264964,1500,1524.1030453264964,1969-07-07,1969-07-07,1969-07-07,2
209581,1476.4852676822215,1500,1500.0,1969-07-07,1969-07-07,1969-07-07,1
106583,1422.161572688568,1500,1619.7461222532797,1969-07-21,1969-07-07,1974-08-28,15
100086,1584.9046778477593,1500,1875.3025763384753,1972-04-16,1969-07-07,1979-06-18,200
202515,1493.2726965465895,1500,1500.0,1969-07-09,1969-07-09,1969-07-09,1
108374,1557.084455917005,1500,1626.4297962064018,1973-06-04,1969-07-14,1974-06-03,37
100215,1565.1512990792476,1500,1778.3447250788813,1977-01-24,1969-07-14,1981-10-05,234
114985,1436.838662425175,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
109987,1431.197906317771,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
107853,1428.1863206755575,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
107394,1323.4958293713635,1500,1500.0,1969-07-14,1969-07-14,1977-08-08,7
109997,1458.4186214364368,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
109984,1415.1717110641744,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
109990,1485.8095818651814,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
109991,1485.895704767217,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
108364,1472.6779235073782,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
100303,1617.361304356971,1500,1720.6653013002147,1977-03-21,1969-07-14,1978-07-10,87
109986,1466.9581153529043,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
106875,1474.450073424851,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
109981,1479.5081988389989,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
110127,1547.0765797725394,1500,1565.6631951100942,1969-07-14,1969-07-14,1969-07-14,2
211130,1434.3368048899058,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211134,1455.948448609484,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211129,1513.1363105162127,1500,1607.332086358817,1969-07-14,1969-07-14,1969-07-14,2
211136,1434.970566477805,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211137,1395.1676573388359,1500,1500.0,1969-07-14,1969-07-14,1973-06-04,2
211135,1432.6714274472386,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211132,1485.7605194211944,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
109972,1441.8130368924033,1500,1500.0,1969-07-14,1969-07-14,1969-08-04,2
202923,1484.2421736085676,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211131,1489.760676381223,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211133,1424.19955544066,1500,1500.0,1969-07-14,1969-07-14,1969-07-14,1
211113,1431.6634538680016,1500,1500.0,1969-07-21,1969-07-21,1969-07-21,1
211109,1530.4291261130084,1500,1564.3336529439346,1969-07-21,1969-07-21,1969-08-11,4
211111,1426.7781224027665,1500,1500.0,1969-07-21,1969-07-21,1969-07-21,1
211110,1549.5395790891835,1500,1590.2993980357692,1969-07-21,1969-07-21,1969-07-21,2
209748,1488.1556784852914,1500,1506.567623532792,1971-05-24,1969-07-21,1971-05-24,3
112919,1432.512307489974,1500,1500.0,1969-07-21,1969-07-21,1969-07-21,1
129148,1395.6487166027616,1500,1500.0,1969-07-21,1969-07-21,1969-07-21,1
211112,1375.963177892556,1500,1500.0,1969-07-21,1969-07-21,1969-08-11,2
107439,1477.3684479612277,1500,1500.0,1969-07-27,1969-07-27,1969-07-27,1
211157,1426.2436797889768,1500,1500.0,1969-07-28,1969-07-28,1969-07-28,1
100204,1557.0794466391153,1500,1586.4898698927134,1978-04-30,1969-07-28,1979-04-09,28
211170,1440.5878923205048,1500,1500.0,1969-08-04,1969-08-04,1969-08-04,1
109978,1559.137240322813,1500,1565.6631951100942,1969-08-04,1969-08-04,1969-08-04,2
109979,1434.3368048899058,1500,1500.0,1969-08-04,1969-08-04,1969-08-04,1
109964,1524.3725731308227,1500,1524.3725731308227,1969-08-04,1969-08-04,1969-08-04,2
109975,1430.7399554988942,1500,1500.0,1969-08-04,1969-08-04,1969-08-04,1
109968,1508.6031936749548,1500,1565.6631951100942,1969-08-04,1969-08-04,1969-08-04,2
109969,1434.3368048899058,1500,1500.0,1969-08-04,1969-08-04,1969-08-04,1
109970,1445.6960128259568,1500,1500.0,1969-08-04,1969-08-04,1969-08-04,1
109959,1471.0086016436742,1500,1500.0,1969-08-04,1969-08-04,1969-08-04,1
116865,1548.0514564833115,1500,1548.0514564833115,1969-08-11,1969-08-11,1969-08-11,2
211118,1484.7084559552488,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211119,1432.0829314020664,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211122,1410.5161435649302,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211114,1404.8193418047222,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211123,1484.3559122758318,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211124,1483.0047111312,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211120,1422.8006314265997,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211125,1427.3807510226118,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
110309,1420.2252708061615,1500,1500.0,1969-08-11,1969-08-11,1970-08-09,2
211117,1415.0499936222302,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211121,1414.6263480901887,1500,1500.0,1969-08-11,1969-08-11,1970-06-08,2
208953,1431.3601614964068,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
211092,1470.7406041796028,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
110304,1395.494908463189,1500,1500.0,1969-08-11,1969-08-11,1970-08-09,2
202543,1555.3465744328225,1500,1565.6631951100942,1969-08-11,1969-08-11,1969-08-11,2
211127,1434.3368048899058,1500,1500.0,1969-08-11,1969-08-11,1969-08-11,1
